# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-04T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yunohana,270,bravo,TRUE,,,,,0,,,,,100,,,drivewiper,8,5,3,10,1,920,,52gal,10,7,3,5,6,1138,,splatcharger,7,5,2,8,2,767,,promodeler_mg,6,4,2,11,5,1161,,bucketslosher,19,14,5,1,5,1598,,dualsweeper,19,11,8,6,3,1101,,hydra,8,5,3,4,4,986,,splatroller,5,4,1,10,0,795,
Drizzle Season 2022,2022-10-04T02:00:00+00:00,1.1.2,bankara_challenge,hoko,masaba,300,alpha,FALSE,,,,,95,,,,,22,,,drivewiper,11,9,2,5,3,1177,,hotblaster,14,12,2,6,2,1184,,52gal,5,3,2,7,2,1065,,heroshooter_replica,5,4,1,8,4,1405,,bold,16,14,2,6,2,1479,,heroshooter_replica,8,6,2,7,3,1324,,prime,5,3,2,8,3,1007,,jimuwiper,4,3,1,7,2,1101,
Drizzle Season 2022,2022-10-04T02:00:00+00:00,1.1.2,bankara_challenge,hoko,masaba,66,bravo,TRUE,,,,,0,,,,,100,,,drivewiper,4,2,2,2,0,238,,bold,3,2,1,3,1,343,,hotblaster,3,2,1,3,0,211,,52gal,1,1,0,3,0,210,,hotblaster,6,5,1,1,1,425,,splatscope,2,2,0,1,1,390,,maneuver,2,2,0,2,1,405,,splatroller,2,2,0,3,0,218,
Drizzle Season 2022,2022-10-04T02:00:00+00:00,1.1.2,bankara_challenge,hoko,masaba,309,alpha,FALSE,,,,,91,,,,,26,,,drivewiper,9,8,1,8,5,1111,,maneuver,22,19,3,6,3,1504,,sharp,7,5,2,8,0,1279,,52gal,12,9,3,12,2,972,,52gal,12,9,3,9,5,1550,,sshooter,10,8,2,9,5,1285,,heroshooter_replica,10,8,2,13,4,1143,,liter4k_scope,8,7,1,10,2,657,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_open,yagura,sumeshi,74,alpha,TRUE,S+ 15,,,,100,,,,,0,,,sshooter,5,3,2,1,2,323,,screwslosher,6,5,1,1,3,505,,bottlegeyser,5,2,3,1,1,234,,screwslosher,5,5,0,1,1,367,,splatroller,3,3,0,3,0,312,,sshooter,1,0,1,4,0,224,,sharp,0,0,0,4,0,250,,kelvin525,1,1,0,4,0,214,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,gonzui,125,bravo,TRUE,,,,,0,,,,,100,,,sshooter,3,3,0,6,1,575,,pablo,1,1,0,5,0,556,,nautilus47,1,0,1,5,1,479,,bottlegeyser,0,0,0,5,0,376,,screwslosher,15,12,3,1,2,714,,screwslosher,5,2,3,0,2,655,,tristringer,5,3,2,1,1,369,,sshooter,4,4,0,2,1,414,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,amabi,320,alpha,FALSE,,,,,32,,,,,29,,,sshooter,9,8,1,9,3,1323,,screwslosher,14,11,3,7,5,1330,,pablo,8,2,6,8,4,1129,,variableroller,13,10,3,10,5,1318,,prime,14,14,0,7,2,1084,,pablo,12,7,5,6,4,1255,,sshooter,11,7,4,9,3,1351,,hotblaster,8,6,2,9,3,1075,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,gonzui,151,alpha,TRUE,,,,,100,,,,,0,,,sshooter,5,5,0,2,2,736,,quadhopper_black,8,8,0,3,2,846,,variableroller,4,2,2,3,2,642,,sshooter,3,3,0,4,1,516,,clashblaster,6,5,1,6,0,441,,furo,3,2,1,3,2,990,,tristringer,3,2,1,2,2,504,,52gal,3,3,0,7,1,531,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,amabi,329,alpha,FALSE,,,,,46,,,,,38,,,sshooter,22,19,3,9,3,1549,,variableroller,9,8,1,7,4,1082,,quadhopper_black,14,9,5,11,3,1262,,squiclean_a,10,7,3,7,2,901,,bamboo14mk1,16,10,6,10,3,925,,52gal,14,12,2,14,4,1167,,kugelschreiber,13,9,4,9,5,1269,,sharp,5,3,2,10,3,1356,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,amabi,328,alpha,FALSE,,,,,68,,,,,67,,,sshooter,19,15,4,7,2,1413,,prime,22,15,7,4,4,1134,,sharp,18,12,6,11,2,1109,,splatscope,13,9,4,5,3,962,,screwslosher,17,14,3,11,3,1317,,furo,8,3,5,13,3,1262,,sputtery,5,5,0,15,1,832,,campingshelter,7,5,2,12,1,1080,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_challenge,asari,gonzui,227,alpha,TRUE,,,,,100,,,,,0,,,sshooter,13,11,2,5,0,966,,prime,17,12,5,3,3,956,,sharp,13,11,2,6,2,976,,splatscope,5,3,2,4,2,662,,quadhopper_black,8,6,2,8,2,772,,wakaba,7,7,0,8,3,1166,,hokusai,3,3,0,9,0,840,,quadhopper_black,2,2,0,12,0,474,
Drizzle Season 2022,2022-10-04T06:00:00+00:00,1.1.2,bankara_open,yagura,zatou,300,alpha,FALSE,,,,,67,,,,,59,,,nzap85,10,8,2,6,3,1389,,quadhopper_black,13,9,4,11,3,1066,,liter4k,4,3,1,5,3,922,,nzap85,9,6,3,13,2,723,,liter4k_scope,13,6,7,7,4,937,,lact450,11,6,5,6,10,1968,,pablo,16,12,4,7,4,1052,,nova,14,11,3,6,2,748,
Drizzle Season 2022,2022-10-04T08:00:00+00:00,1.1.2,bankara_challenge,area,kinmedai,165,bravo,TRUE,,,,,0,,,,,100,,,sshooter,10,9,1,5,2,830,,explosher,4,3,1,3,4,1238,,prime,4,3,1,4,2,548,,pablo,2,1,1,7,3,838,,longblaster,11,7,4,3,3,610,,wakaba,7,5,2,3,4,1169,,barrelspinner,3,2,1,4,3,843,,sharp,8,5,3,6,3,959,
Drizzle Season 2022,2022-10-04T08:00:00+00:00,1.1.2,bankara_open,hoko,yunohana,300,alpha,FALSE,,,,,92,,,,,25,,,nzap85,8,5,3,4,5,1518,,quadhopper_black,12,9,3,6,4,1118,,liter4k,8,7,1,4,1,1042,,52gal,7,6,1,9,0,792,,nautilus47,12,7,5,7,3,1315,,liter4k,9,7,2,5,4,781,,carbon,9,7,2,7,3,1096,,splatcharger,4,1,3,9,1,761,
Drizzle Season 2022,2022-10-04T08:00:00+00:00,1.1.2,bankara_challenge,area,masaba,74,bravo,TRUE,,,,,0,,,,,100,,,sshooter,0,0,0,3,1,247,,pablo,2,2,0,3,2,490,,prime,0,0,0,2,1,381,,explosher,0,0,0,2,1,371,,bucketslosher,6,4,2,0,1,451,,longblaster,6,3,3,1,1,299,,wakaba,3,2,1,1,2,520,,barrelspinner,2,1,1,0,2,438,
