# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,149,alpha,TRUE,S+ 4,,,,100,,,,,0,,,splatcharger,3,2,1,1,2,485,,prime,10,8,2,4,0,403,,bucketslosher,8,5,3,2,3,817,,kelvin525,4,3,1,3,2,463,,52gal,6,5,1,5,1,423,,52gal,3,2,1,5,2,655,,liter4k,3,2,1,3,2,503,,pablo,2,1,1,5,2,486,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,147,alpha,TRUE,S+ 4,,,,100,,,,,0,,,splatcharger,3,3,0,1,2,591,,bucketslosher,11,9,2,2,2,778,,prime,9,6,3,2,1,423,,kelvin525,5,5,0,3,2,565,,hydra,4,3,1,6,1,435,,lact450,3,2,1,5,3,863,,pablo,2,2,0,7,3,556,,52gal,1,1,0,5,2,605,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,chozame,120,bravo,TRUE,S+ 4,,,,0,,,,,100,,,splatcharger,1,1,0,3,1,295,,prime,5,4,1,4,1,283,,kelvin525,4,3,1,3,2,411,,nautilus47,4,3,1,3,1,356,,liter4k_scope,5,4,1,2,1,545,,sharp,5,5,0,4,1,415,,tristringer,2,0,2,3,1,480,,sputtery,4,3,1,2,1,292,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,250,alpha,TRUE,S+ 0,,,,100,,,,,0,,,explosher,8,4,4,3,5,1324,,nzap85,19,14,5,6,5,1257,,sshooter,12,7,5,8,3,909,,96gal,5,3,2,5,5,1123,,52gal,14,13,1,7,3,856,,barrelspinner,7,1,6,8,4,992,,explosher,8,7,1,6,3,1471,,52gal,5,1,4,7,5,795,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,133,bravo,TRUE,S+ 0,,,,0,,,,,100,,,explosher,4,2,2,3,2,606,,sshooter,4,4,0,6,1,450,,screwslosher,3,2,1,1,2,759,,96gal,2,1,1,3,3,577,,nautilus47,12,6,6,3,2,572,,nzap85,6,3,3,2,2,727,,maneuver,3,2,1,2,2,561,,soytuber,2,2,0,2,2,524,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,chozame,229,alpha,TRUE,S+ 0,,,,100,,,,,0,,,explosher,4,3,1,4,3,1063,,screwslosher,8,5,3,3,4,1022,,liter4k,7,6,1,4,2,468,,variableroller,7,6,1,4,5,1158,,pablo,8,7,1,5,4,850,,sshooter,1,1,0,4,3,920,,bucketslosher,2,1,1,7,3,744,,heroshooter_replica,3,3,0,5,3,778,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,267,bravo,TRUE,S+ 0,,,,0,,,,,100,,,explosher,5,2,3,6,5,1383,,barrelspinner,9,6,3,4,5,1235,,campingshelter,8,6,2,5,3,996,,sshooter,6,5,1,10,4,1094,,bottlegeyser,12,9,3,6,5,956,,splatroller,12,8,4,8,4,830,,explosher,7,2,5,1,6,1513,,wakaba,7,6,1,4,6,1578,
Drizzle Season 2022,2022-11-01T00:00:00+00:00,1.2.1,bankara_open,area,yagara,211,alpha,TRUE,S+ 0,,,,100,,,,,0,,,explosher,6,3,3,3,3,1128,,barrelspinner,9,4,5,2,5,1110,,campingshelter,8,6,2,2,4,945,,sshooter,6,5,1,3,4,1105,,bucketslosher,5,4,1,1,6,1469,,wakaba,4,3,1,8,3,735,,dualsweeper,4,3,1,4,5,1100,,dynamo,0,0,0,5,6,1263,
Drizzle Season 2022,2022-11-01T02:00:00+00:00,1.2.1,bankara_open,yagura,yunohana,305,bravo,FALSE,S+ 5,,,,78,,,,,95,,,prime,16,10,6,8,3,979,,wakaba,7,7,0,10,4,1284,,hydra,8,7,1,12,2,700,,squiclean_a,11,7,4,12,1,613,,bottlegeyser,18,8,10,5,5,1052,,tristringer,18,10,8,6,4,849,,kelvin525,14,13,1,7,5,1148,,drivewiper,12,11,1,13,1,492,
Drizzle Season 2022,2022-11-01T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,106,bravo,TRUE,S+ 0,,,,0,,,,,100,,,longblaster,1,0,1,4,1,378,,splatscope,3,3,0,2,1,439,,sshooter,2,1,1,3,1,545,,dualsweeper,1,1,0,5,0,338,,hydra,5,4,1,1,3,576,,jimuwiper,7,7,0,1,2,494,,screwslosher,4,0,4,3,1,345,,liter4k,4,3,1,0,3,454,
