# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-31T00:00:00+00:00,1.2.1,regular,nawabari,namero,180,alpha,,,,2986,45.1,,,,2989,42.8,,,,maneuver,3,3,0,8,1,929,,kelvin525,3,3,0,3,3,871,,splatroller,0,0,0,3,2,601,,heroshooter_replica,6,6,0,3,3,585,,dualsweeper,7,5,2,4,3,912,,dynamo,4,2,2,2,2,805,,sharp,5,5,0,4,2,799,,splatcharger,6,5,1,2,0,473,
Drizzle Season 2022,2022-10-31T00:00:00+00:00,1.2.1,regular,nawabari,chozame,180,bravo,,,,3149,27.3,,,,3775,61.7,,,,maneuver,2,2,0,8,0,728,,spygadget,1,1,0,5,2,1072,,splatscope,3,3,0,1,1,686,,heroshooter_replica,1,1,0,2,2,663,,sharp,2,1,1,3,3,980,,hissen,7,7,0,2,4,958,,maneuver,5,4,1,1,3,928,,sharp,8,4,4,1,3,909,
Drizzle Season 2022,2022-10-31T00:00:00+00:00,1.2.1,regular,nawabari,chozame,180,alpha,,,,3268,53.5,,,,3129,35.4,,,,maneuver,3,3,0,5,3,848,,squiclean_a,4,4,0,3,0,868,,variableroller,1,1,0,3,2,828,,drivewiper,7,5,2,4,2,724,,lact450,5,2,3,3,4,1262,,sshooter,7,7,0,2,4,955,,longblaster,5,3,2,4,1,464,,hydra,5,3,2,4,1,448,
Drizzle Season 2022,2022-10-31T00:00:00+00:00,1.2.1,regular,nawabari,namero,180,alpha,,,,2992,57.7,,,,2479,34.0,,,,maneuver,6,5,1,4,2,904,,sshooter,5,3,2,2,3,891,,hydra,6,6,0,3,2,680,,liter4k,8,6,2,3,2,517,,spygadget,3,1,2,7,1,721,,tristringer,7,6,1,4,2,682,,spygadget,2,0,2,6,1,551,,liter4k,6,5,1,3,0,525,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,yagara,122,bravo,TRUE,,,,,0,,,,,100,,,hydra,4,4,0,2,3,620,,furo,6,3,3,3,2,502,,liter4k,3,3,0,4,0,413,,maneuver,1,1,0,5,1,413,,liter4k,7,6,1,0,2,619,,sharp,6,3,3,4,2,579,,sshooter,5,5,0,3,1,440,,variableroller,1,0,1,4,1,446,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,chozame,118,alpha,TRUE,,,,,100,,,,,0,,,hydra,7,4,3,0,1,430,,wakaba,7,6,1,0,3,682,,sshooter,4,4,0,2,1,456,,bamboo14mk1,3,1,2,1,1,289,,nzap85,2,2,0,6,0,375,,sharp,0,0,0,3,3,544,,variableroller,1,0,1,2,2,369,,sputtery,1,1,0,4,1,485,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,chozame,202,alpha,TRUE,S+ 13,,,,100,,,,,0,,,quadhopper_black,3,2,1,11,0,520,,sshooter,9,9,0,6,2,844,,liter4k,8,4,4,1,3,686,,nautilus47,6,2,4,6,2,571,,barrelspinner,12,9,3,3,2,777,,rapid_elite,6,3,3,5,1,750,,bucketslosher,6,4,2,5,2,826,,hotblaster,9,7,2,4,2,477,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,chozame,84,alpha,TRUE,S+ 13,,,,100,,,,,0,,,quadhopper_black,3,2,1,1,0,287,,hydra,7,5,2,1,1,271,,bottlegeyser,5,2,3,2,1,320,,heroshooter_replica,5,4,1,0,1,410,,heroshooter_replica,3,2,1,4,0,338,,variableroller,2,2,0,3,0,293,,96gal,1,0,1,3,0,225,,liter4k,0,0,0,3,0,187,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,yagara,271,alpha,TRUE,S+ 13,,,,100,,,,,0,,,quadhopper_black,8,6,2,8,4,1371,,heroshooter_replica,11,8,3,3,6,1337,,bottlegeyser,10,7,3,5,3,993,,hydra,8,7,1,1,5,1123,,squiclean_a,9,7,2,5,4,1092,,longblaster,8,6,2,4,5,1059,,wakaba,1,1,0,7,5,1306,,52gal,4,3,1,12,3,1192,
Drizzle Season 2022,2022-10-31T02:00:00+00:00,1.2.1,bankara_challenge,area,yagara,177,alpha,TRUE,,,,,100,,,,,0,,,hydra,3,1,2,1,3,558,,kelvin525,10,9,1,2,4,913,,wakaba,8,5,3,2,4,989,,pablo,7,5,2,1,4,1037,,hydra,3,2,1,3,4,751,,52gal,2,2,0,5,3,756,,variableroller,2,1,1,6,4,1005,,sshooter,1,1,0,6,2,813,
