# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-19T00:00:00+00:00,1.1.2,bankara_challenge,yagura,kinmedai,301,bravo,FALSE,S+ 0,,,,62,,,,,99,,,maneuver,9,8,1,11,4,1042,,sharp,12,9,3,12,2,1271,,barrelspinner,10,4,6,10,4,1195,,wakaba,10,7,3,10,4,1167,,heroshooter_replica,22,17,5,4,7,1292,,maneuver,15,10,5,7,4,1288,,bucketslosher,11,7,4,7,5,1211,,52gal,11,9,2,10,1,960,
Drizzle Season 2022,2022-10-19T00:00:00+00:00,1.1.2,bankara_challenge,yagura,kinmedai,71,alpha,TRUE,S+ 0,,,,100,,,,,0,,,maneuver,4,2,2,3,1,255,,heroshooter_replica,4,4,0,1,2,463,,hydra,2,2,0,2,1,311,,sputtery,3,3,0,2,1,268,,dualsweeper,5,3,2,2,1,364,,nzap85,3,3,0,3,0,336,,52gal,1,1,0,3,1,330,,clashblaster,1,1,0,3,0,133,
Drizzle Season 2022,2022-10-19T00:00:00+00:00,1.1.2,bankara_challenge,yagura,kinmedai,300,alpha,FALSE,S+ 0,,,,91,,,,,26,,,maneuver,12,10,2,10,3,1028,,heroshooter_replica,17,14,3,8,4,1298,,hydra,9,5,4,9,4,1020,,sputtery,10,9,1,12,3,906,,dynamo,19,14,5,10,1,1155,,hydra,17,6,11,8,1,820,,wakaba,11,8,3,11,2,1290,,screwslosher,17,11,6,10,2,1030,
Drizzle Season 2022,2022-10-19T00:00:00+00:00,1.1.2,bankara_challenge,yagura,gonzui,300,bravo,FALSE,S+ 10,,,,32,,,,,98,,,quadhopper_black,9,8,1,14,2,1104,,splatscope,10,8,2,9,4,864,,hissen,12,6,6,14,1,773,,clashblaster,11,9,2,9,3,937,,screwslosher,21,17,4,6,4,1151,,wakaba,15,10,5,10,4,1051,,splatscope,7,6,1,5,3,915,,screwslosher,17,13,4,10,1,923,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_open,asari,sumeshi,276,alpha,TRUE,S+ 0,,,,100,,,,,0,,,sshooter,16,12,4,4,4,1160,,longblaster,13,7,6,5,1,626,,96gal,13,11,2,5,3,1141,,sharp,13,9,4,5,3,1307,,maneuver,9,8,1,8,3,1203,,bucketslosher,6,3,3,8,2,827,,sputtery,5,5,0,10,0,724,,promodeler_mg,4,3,1,13,2,972,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_open,asari,mahimahi,202,alpha,TRUE,S+ 9,,,,100,,,,,0,,,rapid_elite,7,3,4,6,1,498,,wakaba,11,10,1,4,3,771,,rapid_elite,7,7,0,5,1,858,,nzap85,11,9,2,5,1,705,,splatscope,8,6,2,5,1,671,,prime,7,6,1,8,0,466,,nzap85,5,3,2,8,4,807,,variableroller,4,3,1,8,1,658,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_open,asari,sumeshi,300,bravo,FALSE,S+ 0,,,,49,,,,,79,,,splatroller,10,9,1,7,3,831,,sharp,7,3,4,10,3,1129,,hydra,9,8,1,5,3,988,,clashblaster,5,3,2,6,2,679,,heroshooter_replica,17,13,4,6,4,1318,,squiclean_a,8,4,4,6,1,471,,tristringer,7,3,4,6,4,954,,bucketslosher,9,8,1,5,3,1025,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,170,alpha,TRUE,S+ 6,,,,100,,,,,0,,,quadhopper_black,9,6,3,4,2,794,,52gal,14,9,5,0,5,1112,,wakaba,8,6,2,4,4,878,,hotblaster,8,4,4,2,1,525,,furo,6,4,2,6,3,896,,wakaba,3,3,0,7,3,938,,screwslosher,5,3,2,6,3,809,,wakaba,0,0,0,6,2,632,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_open,asari,sumeshi,247,alpha,TRUE,S+ 9,,,,100,,,,,0,,,rapid_elite,9,6,3,4,2,815,,wakaba,8,6,2,4,4,1003,,nzap85,8,7,1,4,2,1038,,rapid_elite,8,3,5,5,2,933,,heroshooter_replica,9,6,3,6,3,946,,variableroller,5,4,1,6,2,880,,quadhopper_black,3,2,1,5,3,838,,splatroller,6,5,1,5,2,889,
Drizzle Season 2022,2022-10-19T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,80,alpha,TRUE,S+ 6,,,,100,,,,,0,,,quadhopper_black,4,2,2,3,0,263,,hotblaster,9,7,2,0,1,337,,wakaba,6,4,2,0,2,480,,52gal,6,4,2,2,1,403,,wakaba,2,2,0,3,1,455,,nzap85,1,0,1,5,1,316,,sputtery,2,2,0,5,0,305,,longblaster,1,1,0,4,0,230,
