# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,masaba,300,alpha,FALSE,A-,,,,78,,,,,0,,,clashblaster,9,3,6,6,4,755,,pablo,14,13,1,8,3,1069,,furo,13,11,2,4,5,1574,,sshooter,9,6,3,8,3,1040,,52gal,14,10,4,6,1,1041,,sshooter,5,5,0,8,4,1266,,hissen,10,9,1,8,0,1277,,dynamo,5,2,3,11,1,768,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,amabi,320,bravo,FALSE,A-,,,,26,,,,,40,,,clashblaster,9,6,3,4,4,1027,,liter4k,11,10,1,7,2,980,,furo,6,4,2,6,5,1564,,sshooter,4,3,1,11,3,1102,,splatroller,12,11,1,8,4,945,,nzap85,10,6,4,5,5,1385,,liter4k_scope,8,6,2,3,3,942,,liter4k,7,5,2,7,5,1192,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,masaba,300,bravo,FALSE,A-,,,,0,,,,,92,,,h3reelgun,6,2,4,11,2,871,,prime,16,13,3,10,0,1026,,furo,11,5,6,6,5,1765,,nzap85,3,3,0,10,2,844,,sshooter,10,8,2,5,4,1262,,sshooter,16,15,1,8,1,860,,squiclean_a,8,8,0,4,3,1238,,quadhopper_black,8,6,2,7,4,1225,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,masaba,305,bravo,FALSE,A-,,,,29,,,,,33,,,jetsweeper,8,5,3,7,1,891,,furo,9,4,5,4,4,1654,,bold,10,9,1,9,4,1419,,52gal,8,5,3,7,2,862,,52gal,14,12,2,4,4,1048,,furo,5,4,1,4,6,1651,,heroshooter_replica,8,4,4,7,5,1193,,sputtery,9,7,2,8,4,857,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,amabi,320,bravo,FALSE,A-,,,,60,,,,,65,,,jetsweeper,18,8,10,4,3,883,,furo,14,8,6,4,2,1530,,52gal,10,7,3,10,2,795,,52gal,14,11,3,9,3,1090,,lact450,8,4,4,7,6,1732,,52gal,12,11,1,8,2,1205,,barrelspinner,9,8,1,9,3,1202,,kelvin525,4,3,1,10,1,648,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,masaba,306,alpha,FALSE,A-,,,,23,,,,,0,,,jetsweeper,10,4,6,5,2,997,,pablo,13,8,5,3,5,1106,,furo,8,6,2,4,3,1220,,splatcharger,6,6,0,7,3,750,,squiclean_a,6,6,0,7,1,786,,nova,6,5,1,4,3,813,,screwslosher,5,4,1,7,3,1367,,pablo,4,4,0,6,2,982,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_challenge,area,zatou,144,bravo,TRUE,,,,,0,,,,,100,,,sharp,2,0,2,4,2,550,,variableroller,2,2,0,0,6,1277,,tristringer,3,3,0,1,4,689,,tristringer,2,1,1,2,3,678,,dualsweeper,5,5,0,3,2,612,,wakaba,1,0,1,0,4,969,,screwslosher,1,1,0,1,3,734,,explosher,1,1,0,2,3,849,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_open,asari,masaba,300,bravo,FALSE,A-,,,,0,,,,,40,,,jetsweeper,6,5,1,3,4,1022,,furo,9,8,1,2,5,1718,,splatcharger,8,8,0,4,5,1016,,maneuver,3,2,1,10,3,979,,wakaba,8,5,3,2,5,1326,,pablo,8,7,1,8,1,723,,96gal,5,4,1,5,4,1415,,52gal,4,3,1,8,2,976,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_challenge,area,zatou,87,alpha,TRUE,,,,,100,,,,,0,,,sharp,7,7,0,2,2,450,,sharp,5,5,0,2,0,262,,liter4k,1,1,0,0,1,318,,bucketslosher,0,0,0,0,1,444,,kelvin525,4,3,1,2,1,333,,l3reelgun,1,0,1,2,2,469,,dynamo,1,0,1,4,0,301,,heroshooter_replica,1,1,0,5,0,263,
Drizzle Season 2022,2022-10-16T08:00:00+00:00,1.1.2,bankara_challenge,area,chozame,94,bravo,TRUE,,,,,0,,,,,100,,,sharp,1,1,0,4,1,227,,sharp,3,3,0,3,1,380,,nzap85,2,1,1,5,0,300,,bucketslosher,1,1,0,3,1,487,,nova,8,7,1,0,0,336,,sshooter,4,3,1,2,1,413,,heroshooter_replica,2,1,1,2,1,350,,sshooter,3,3,0,2,0,260,
