# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-11-05T00:00:00+00:00,1.2.1,bankara_open,area,yunohana,76,alpha,TRUE,S,,,,100,,,,,0,,,dualsweeper,3,3,0,1,1,392,,explosher,4,2,2,0,1,393,,sharp,4,4,0,1,1,381,,kelvin525,2,1,1,1,1,203,,clashblaster,2,2,0,3,1,300,,wakaba,0,0,0,2,0,342,,splatspinner,1,1,0,2,1,301,,sputtery,0,0,0,3,0,253,
Drizzle Season 2022,2022-11-05T00:00:00+00:00,1.2.1,bankara_open,area,mategai,300,alpha,FALSE,S,,,,81,,,,,61,,,dualsweeper,10,7,3,12,1,1119,,sharp,15,13,2,8,4,1196,,explosher,7,2,5,5,3,997,,kelvin525,5,2,3,7,4,1140,,wakaba,14,12,2,5,7,1616,,dualsweeper,10,5,5,8,3,961,,splatscope,9,8,1,4,5,901,,maneuver,7,7,0,8,4,1126,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,72,bravo,TRUE,S,,,,0,,,,,100,,,dualsweeper,1,1,0,5,0,230,,explosher,0,0,0,2,1,391,,jetsweeper,0,0,0,2,1,310,,spygadget,0,0,0,3,1,357,,splatroller,7,5,2,0,2,462,,screwslosher,5,3,2,1,2,489,,hotblaster,3,2,1,0,2,309,,dynamo,2,2,0,0,1,244,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,namero,107,alpha,TRUE,S,,,,100,,,,,0,,,dualsweeper,8,5,3,3,2,367,,variableroller,7,7,0,2,2,457,,explosher,4,2,2,1,2,492,,furo,2,2,0,4,1,344,,lact450,2,2,0,5,1,517,,liter4k,4,4,0,2,0,327,,splatscope,3,2,1,4,0,314,,sshooter,3,2,1,5,0,312,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,300,alpha,FALSE,S,,,,74,,,,,22,,,dualsweeper,9,3,6,13,1,862,,splatroller,23,21,2,6,6,1072,,explosher,10,6,4,7,4,1283,,sshooter,6,5,1,10,4,836,,hydra,17,13,4,7,3,1316,,hissen,8,5,3,14,0,597,,splatscope,7,6,1,5,3,980,,pablo,14,12,2,9,5,1262,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,89,alpha,TRUE,S,,,,100,,,,,0,,,dualsweeper,1,1,0,4,0,278,,splatroller,7,6,1,1,2,319,,explosher,5,4,1,1,3,631,,longblaster,1,0,1,3,1,200,,kelvin525,5,4,1,2,1,429,,dualsweeper,3,0,3,4,0,268,,splatscope,3,3,0,3,1,347,,prime,4,2,2,2,0,318,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,namero,300,bravo,FALSE,S,,,,16,,,,,60,,,dualsweeper,10,7,3,14,1,905,,longblaster,18,13,5,10,1,722,,explosher,15,4,11,5,4,1367,,splatroller,11,9,2,9,4,759,,clashblaster,22,16,6,7,4,780,,bold,13,11,2,11,5,1259,,barrelspinner,10,7,3,5,5,1063,,rapid,7,4,3,10,3,755,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,namero,307,alpha,FALSE,S,,,,78,,,,,42,,,dualsweeper,15,11,4,12,2,804,,furo,14,8,6,9,5,1393,,splatroller,14,12,2,7,4,700,,explosher,14,5,9,5,5,1213,,jetsweeper,12,5,7,9,3,652,,sshooter,15,13,2,9,2,974,,wakaba,11,9,2,12,2,945,,l3reelgun,7,6,1,6,6,1540,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,303,alpha,FALSE,S,,,,71,,,,,25,,,dualsweeper,8,3,5,15,0,834,,splatroller,16,16,0,9,4,837,,furo,8,6,2,8,6,1458,,explosher,8,2,6,7,4,1228,,sharp,18,13,5,6,5,1735,,quadhopper_black,10,8,2,8,5,1112,,kelvin525,13,8,5,6,3,941,,carbon,12,10,2,8,1,826,
Drizzle Season 2022,2022-11-05T02:00:00+00:00,1.2.1,bankara_open,yagura,kinmedai,304,bravo,FALSE,S,,,,49,,,,,76,,,dualsweeper,11,8,3,15,1,975,,splatroller,18,15,3,9,3,930,,explosher,12,6,6,6,5,1313,,barrelspinner,6,3,3,8,6,1464,,dualsweeper,18,10,8,6,6,1389,,promodeler_mg,8,4,4,12,3,1248,,rapid_elite,17,11,6,4,4,1005,,splatroller,13,13,0,10,2,948,
