# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-25T04:00:00+00:00,1.1.2,bankara_challenge,hoko,chozame,322,alpha,FALSE,S+ 5,,,,80,,,,,37,,,hydra,12,10,2,8,4,1029,,clashblaster,19,17,2,7,5,1197,,hokusai,11,8,3,10,1,1153,,clashblaster,13,11,2,8,4,1025,,sshooter,10,5,5,11,2,1082,,dualsweeper,9,6,3,12,1,1205,,hokusai,13,13,0,11,0,1065,,sputtery,8,6,2,13,2,1019,
Drizzle Season 2022,2022-10-25T04:00:00+00:00,1.1.2,bankara_challenge,hoko,chozame,117,alpha,TRUE,S+ 5,,,,100,,,,,0,,,hydra,6,5,1,3,1,378,,lact450,4,2,2,1,5,1199,,clashblaster,6,5,1,1,2,442,,bucketslosher,4,3,1,2,1,406,,sputtery,3,3,0,3,0,529,,nova,3,3,0,5,0,275,,sshooter,2,1,1,3,0,436,,hydra,0,0,0,4,0,225,
Drizzle Season 2022,2022-10-25T10:00:00+00:00,1.1.2,bankara_challenge,hoko,masaba,300,alpha,FALSE,S+ 4,,,,97,,,,,78,,,bold,14,11,3,9,4,1136,,wakaba,13,8,5,9,3,1168,,splatspinner,12,11,1,7,4,1249,,96gal,12,10,2,8,1,1315,,pablo,15,12,3,10,5,1525,,sharp,10,7,3,10,2,1105,,heroshooter_replica,9,5,4,9,2,1159,,sshooter,10,8,2,11,3,1010,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,300,bravo,FALSE,S+ 11,,,,37,,,,,88,,,bucketslosher,8,5,3,7,3,1008,,hydra,12,11,1,8,3,896,,screwslosher,10,6,4,7,4,1212,,liter4k,9,7,2,10,3,923,,longblaster,12,12,0,7,4,957,,nzap85,9,7,2,6,4,1341,,splatroller,9,9,0,8,3,680,,sshooter,8,4,4,8,6,1302,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,310,bravo,FALSE,S+ 22,,,,27,,,,,88,,,rapid,12,6,6,8,4,1413,,splatroller,15,14,1,11,2,1025,,liter4k,9,8,1,8,3,890,,screwslosher,7,3,4,7,4,1342,,barrelspinner,14,7,7,7,4,1241,,squiclean_a,6,5,1,5,5,1246,,screwslosher,13,12,1,8,5,1404,,hotblaster,13,9,4,11,2,663,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,319,bravo,FALSE,S+ 22,,,,56,,,,,84,,,rapid,13,11,2,8,6,1393,,drivewiper,16,9,7,14,1,992,,bucketslosher,8,7,1,7,7,1552,,clashblaster,10,4,6,9,3,832,,screwslosher,12,5,7,4,7,1718,,52gal,16,11,5,6,6,1337,,hotblaster,16,13,3,7,2,961,,nzap85,13,9,4,14,1,757,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,300,alpha,FALSE,S+ 11,,,,47,,,,,44,,,bucketslosher,11,9,2,7,2,1132,,prime,16,12,4,9,2,664,,liter4k,13,9,4,3,6,1235,,wakaba,7,3,4,7,5,1322,,splatroller,11,10,1,10,4,1268,,liter4k_scope,8,4,4,4,3,985,,rapid,11,9,2,9,1,878,,dynamo,6,3,3,9,4,1214,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,231,alpha,TRUE,S+ 22,,,,100,,,,,0,,,rapid,7,4,3,2,5,1189,,variableroller,11,8,3,4,6,1093,,liter4k,9,8,1,2,3,590,,sshooter,8,8,0,6,4,900,,barrelspinner,8,6,2,5,2,939,,soytuber,2,2,0,10,1,556,,hotblaster,5,3,2,7,1,640,,clashblaster,4,3,1,7,0,679,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,91,bravo,TRUE,S+ 9,,,,0,,,,,100,,,kugelschreiber,4,2,2,4,0,400,,heroshooter_replica,5,4,1,3,0,457,,liter4k,2,2,0,1,0,286,,jimuwiper,2,1,1,5,0,197,,52gal,5,5,0,2,1,479,,squiclean_a,2,2,0,2,1,319,,hotblaster,5,3,2,2,1,313,,longblaster,4,3,1,3,1,278,
Drizzle Season 2022,2022-10-25T12:00:00+00:00,1.1.2,bankara_challenge,yagura,yagara,265,alpha,TRUE,S+ 9,,,,100,,,,,0,,,kugelschreiber,10,4,6,8,1,854,,longblaster,19,16,3,5,5,820,,wakaba,3,2,1,4,6,1381,,52gal,15,11,4,9,4,925,,quadhopper_black,12,10,2,12,2,1118,,quadhopper_black,5,3,2,9,2,859,,tristringer,10,6,4,3,4,856,,sshooter,7,7,0,9,1,811,
