# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,kinmedai,235,alpha,TRUE,,,,,100,,,,,0,,,splatcharger,3,3,0,3,2,803,,variableroller,10,9,1,3,7,1472,,clashblaster,8,6,2,3,4,1024,,heroshooter_replica,9,8,1,4,3,1154,,furo,7,6,1,6,5,1429,,nzap85,3,3,0,6,3,1104,,sshooter,2,2,0,5,4,1042,,sshooter,2,2,0,9,4,848,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,kinmedai,300,bravo,FALSE,,,,,81,,,,,85,,,splatcharger,5,5,0,5,3,986,,heroshooter_replica,16,13,3,12,2,1212,,variableroller,2,2,0,7,8,1695,,clashblaster,13,10,3,8,4,1067,,splatscope,13,11,2,3,4,1318,,promodeler_mg,9,6,3,9,3,1551,,heroshooter_replica,11,10,1,7,7,1365,,hotblaster,7,5,2,12,1,651,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,218,alpha,TRUE,,,,,100,,,,,0,,,splatcharger,6,4,2,2,2,804,,variableroller,13,12,1,5,4,1018,,jimuwiper,9,8,1,5,1,661,,clashblaster,7,7,0,7,1,506,,pablo,11,9,2,5,5,913,,screwslosher,4,2,2,8,3,721,,hokusai,7,6,1,11,0,601,,52gal,3,2,1,7,2,782,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,160,alpha,TRUE,,,,,100,,,,,0,,,splatcharger,5,4,1,2,3,655,,clashblaster,8,5,3,4,3,486,,variableroller,5,5,0,5,3,760,,jimuwiper,2,1,1,3,2,565,,clashblaster,7,4,3,4,2,403,,jetsweeper,5,4,1,4,2,608,,furo,4,3,1,2,4,914,,bucketslosher,5,3,2,5,1,492,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,kinmedai,120,bravo,TRUE,,,,,0,,,,,100,,,splatcharger,3,2,1,1,3,531,,clashblaster,7,5,2,6,0,440,,variableroller,3,2,1,5,2,543,,jimuwiper,1,1,0,3,1,351,,promodeler_mg,5,4,1,2,2,604,,furo,5,5,0,2,2,649,,liter4k,2,1,1,2,1,334,,splatroller,4,4,0,4,0,317,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,81,bravo,TRUE,,,,,0,,,,,100,,,hissen,1,0,1,4,0,248,,nzap85,5,5,0,4,1,446,,lact450,0,0,0,2,6,1078,,splatcharger,0,0,0,2,0,276,,barrelspinner,7,4,3,2,1,393,,explosher,3,0,3,0,2,651,,heroshooter_replica,6,5,1,2,0,352,,maneuver,5,3,2,1,1,429,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,218,bravo,TRUE,,,,,0,,,,,100,,,splatcharger,7,6,1,4,2,796,,clashblaster,9,8,1,8,1,573,,jimuwiper,8,5,3,5,3,844,,variableroller,7,7,0,7,3,811,,splatroller,10,9,1,7,1,507,,heroshooter_replica,9,5,4,6,2,679,,furo,8,6,2,6,3,965,,promodeler_mg,6,4,2,7,3,1027,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,159,alpha,TRUE,,,,,100,,,,,0,,,bold,12,10,2,3,2,711,,nzap85,9,7,2,4,2,617,,lact450,4,2,2,2,7,1444,,splatcharger,3,2,1,0,0,395,,explosher,4,2,2,5,3,1086,,longblaster,5,4,1,4,2,528,,nova,3,2,1,7,0,366,,splatroller,2,2,0,5,2,594,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,amabi,316,alpha,TRUE,,,,,100,,,,,0,,,splatcharger,10,10,0,4,6,1289,,clashblaster,17,15,2,10,4,877,,jimuwiper,16,8,8,12,3,905,,variableroller,10,9,1,9,5,1341,,variableroller,20,17,3,11,6,1344,,nzap85,11,4,7,11,2,900,,furo,11,8,3,8,4,1186,,sshooter,10,6,4,12,2,800,
Drizzle Season 2022,2022-10-06T02:00:00+00:00,1.1.2,bankara_open,area,kinmedai,188,bravo,TRUE,,,,,0,,,,,100,,,bold,7,6,1,5,3,1055,,nzap85,9,8,1,8,4,892,,lact450,2,1,1,4,7,1454,,splatcharger,0,0,0,3,1,686,,bamboo14mk1,13,10,3,4,4,1020,,explosher,5,1,4,3,3,1294,,bold,8,6,2,5,1,942,,maneuver,5,3,2,4,2,865,
