# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,295,alpha,TRUE,,,,,100,,,,,0,,,carbon,5,5,0,7,1,727,,heroshooter_replica,11,9,2,4,6,1456,,screwslosher,11,7,4,6,6,1302,,pablo,11,8,3,6,7,1565,,liter4k,10,9,1,6,4,1153,,wakaba,9,8,1,10,4,1375,,longblaster,6,3,3,8,3,915,,liter4k_scope,5,3,2,5,5,1105,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,300,alpha,FALSE,,,,,94,,,,,66,,,carbon,6,6,0,8,0,914,,pablo,13,9,4,6,8,1875,,drivewiper,12,10,2,8,4,1048,,splatroller,8,4,4,9,4,802,,barrelspinner,14,8,6,3,5,1472,,hotblaster,13,11,2,9,2,876,,rapid,6,4,2,4,5,1175,,bold,11,8,3,13,0,1138,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,100,alpha,TRUE,,,,,100,,,,,0,,,carbon,9,9,0,2,1,388,,pablo,9,6,3,0,4,773,,squiclean_a,1,0,1,2,1,173,,screwslosher,2,0,2,2,3,511,,drivewiper,2,0,2,4,1,377,,52gal,2,2,0,4,2,479,,quadhopper_black,2,2,0,3,0,391,,squiclean_a,2,2,0,4,0,343,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,284,bravo,TRUE,,,,,0,,,,,100,,,carbon,6,6,0,8,1,775,,dualsweeper,10,5,5,5,4,1292,,sharp,7,5,2,8,2,1235,,tristringer,7,6,1,5,4,1119,,52gal,12,9,3,5,6,1475,,kelvin525,12,8,4,7,5,1194,,quadhopper_black,8,4,4,5,2,999,,dualsweeper,8,5,3,6,5,1083,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,yunohana,81,bravo,TRUE,,,,,0,,,,,100,,,carbon,4,4,0,3,0,280,,bold,1,0,1,5,0,248,,sharp,0,0,0,3,0,315,,splatcharger,1,1,0,3,0,261,,liter4k,5,4,1,0,1,251,,quadhopper_black,5,5,0,1,2,579,,sshooter,4,3,1,2,1,335,,longblaster,2,2,0,2,0,235,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,yunohana,340,bravo,FALSE,,,,,69,,,,,99,,,carbon,14,13,1,11,1,902,,sharp,14,11,3,12,2,1038,,sharp,7,4,3,12,2,992,,sshooter,8,6,2,13,3,1140,,longblaster,25,16,9,10,4,1109,,screwslosher,20,16,4,8,6,1591,,liter4k,16,9,7,6,5,906,,hotblaster,11,7,4,10,3,678,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,yunohana,302,bravo,FALSE,,,,,85,,,,,97,,,carbon,7,5,2,8,2,847,,longblaster,16,13,3,6,4,891,,96gal,9,6,3,9,2,1087,,carbon,6,5,1,9,4,871,,hydra,11,7,4,4,5,1066,,nzap85,12,9,3,8,3,981,,heroshooter_replica,11,9,2,10,3,1057,,liter4k,9,7,2,7,3,617,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,304,bravo,FALSE,,,,,43,,,,,78,,,96gal,10,7,3,8,2,1265,,h3reelgun,14,8,6,7,3,963,,pablo,6,4,2,9,6,1513,,liter4k,4,4,0,2,4,1063,,longblaster,12,7,5,8,4,1153,,hydra,9,7,2,4,4,1092,,pablo,8,6,2,4,8,1628,,bottlegeyser,7,6,1,7,3,881,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,85,alpha,TRUE,,,,,100,,,,,0,,,96gal,3,3,0,2,1,450,,pablo,6,6,0,2,2,479,,heroshooter_replica,3,3,0,3,3,432,,sshooter,2,0,2,3,1,310,,barrelspinner,4,3,1,1,1,448,,liter4k_scope,3,3,0,3,0,350,,liter4k,3,3,0,3,0,307,,clashblaster,1,1,0,5,0,241,
Drizzle Season 2022,2022-09-28T06:00:00+00:00,1.1.1,bankara_open,yagura,kinmedai,72,alpha,TRUE,,,,,100,,,,,0,,,96gal,3,3,0,1,1,394,,sshooter,3,3,0,1,2,368,,rapid_elite,3,2,1,2,0,274,,pablo,2,2,0,3,1,341,,bamboo14mk1,5,4,1,2,0,294,,lact450,1,0,1,3,1,342,,heroshooter_replica,3,3,0,3,0,230,,furo,0,0,0,2,0,330,
