# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-11-03T02:00:00+00:00,1.2.1,regular,nawabari,mategai,180,bravo,,,,2956,36.8,,,,3209,51.9,,,,52gal,3,3,0,4,3,863,,liter4k,4,3,1,2,2,762,,sshooter,9,8,1,2,2,696,,52gal,3,3,0,8,1,635,,bold,6,6,0,5,4,1106,,furo,1,0,1,4,2,828,,bold,0,0,0,3,1,789,,squiclean_a,10,10,0,5,0,486,
Drizzle Season 2022,2022-11-03T02:00:00+00:00,1.2.1,regular,nawabari,chozame,180,bravo,,,,3141,30.7,,,,3697,53.9,,,,52gal,4,2,2,5,2,948,,hydra,5,4,1,1,2,1010,,furo,2,1,1,4,2,852,,wakaba,0,0,0,7,0,331,,bold,9,9,0,3,4,1260,,wakaba,1,0,1,1,1,901,,sharp,4,4,0,2,2,808,,sharp,7,4,3,1,3,728,
Drizzle Season 2022,2022-11-03T02:00:00+00:00,1.2.1,regular,nawabari,mategai,180,bravo,,,,3331,41.4,,,,3365,51.1,,,,52gal,4,4,0,4,2,789,,prime,1,0,1,3,3,857,,bold,2,2,0,4,3,854,,quadhopper_black,3,3,0,3,1,831,,wakaba,2,1,1,2,3,1142,,variableroller,6,5,1,2,2,821,,lact450,1,1,0,4,2,705,,hydra,8,7,1,1,2,697,
Drizzle Season 2022,2022-11-03T02:00:00+00:00,1.2.1,regular,nawabari,mategai,180,alpha,,,,3215,48.0,,,,3223,39.1,,,,52gal,4,3,1,6,2,784,,promodeler_mg,7,6,1,4,4,1244,,sharp,4,2,2,7,2,843,,carbon,4,4,0,5,0,344,,sharp,4,2,2,4,3,1091,,bucketslosher,6,3,3,1,3,1045,,jetsweeper,7,7,0,6,0,652,,splatcharger,10,10,0,4,0,435,
Drizzle Season 2022,2022-11-03T02:00:00+00:00,1.2.1,bankara_challenge,hoko,sumeshi,307,alpha,FALSE,S+ 0,,,,54,,,,,49,,,drivewiper,8,7,1,8,2,1029,,pablo,21,14,7,8,8,1425,,hokusai,7,3,4,6,2,1193,,clashblaster,11,8,3,11,3,886,,longblaster,18,13,5,6,4,1158,,52gal,15,9,6,9,3,1259,,carbon,11,8,3,8,2,1189,,sshooter,4,3,1,9,1,495,
Drizzle Season 2022,2022-11-03T04:00:00+00:00,1.2.1,bankara_challenge,yagura,yunohana,325,bravo,FALSE,S+ 0,,,,84,,,,,85,,,drivewiper,13,10,3,6,6,1174,,barrelspinner,13,8,5,7,4,1072,,nzap85,13,11,2,12,3,1256,,tristringer,10,3,7,8,5,878,,screwslosher,16,12,4,7,6,1491,,sharp,12,10,2,9,2,1009,,longblaster,12,6,6,8,3,1036,,splatscope,7,5,2,8,5,860,
Drizzle Season 2022,2022-11-03T04:00:00+00:00,1.2.1,bankara_challenge,yagura,masaba,285,bravo,TRUE,S+ 0,,,,0,,,,,100,,,drivewiper,5,4,1,6,3,1019,,barrelspinner,6,3,3,7,5,1308,,heroshooter_replica,8,7,1,9,4,1195,,screwslosher,3,2,1,9,2,1033,,dualsweeper,16,13,3,6,7,1431,,wakaba,10,3,7,3,6,1452,,nautilus47,9,5,4,4,5,928,,dualsweeper,13,10,3,3,6,1082,
Drizzle Season 2022,2022-11-03T04:00:00+00:00,1.2.1,bankara_challenge,yagura,masaba,110,alpha,TRUE,S+ 0,,,,100,,,,,0,,,drivewiper,5,5,0,3,2,391,,dualsweeper,5,3,2,0,3,532,,liter4k,3,2,1,2,2,422,,wakaba,4,3,1,3,2,510,,liter4k,3,3,0,2,0,227,,screwslosher,3,1,2,4,1,471,,wakaba,1,1,0,3,2,615,,kugelschreiber,3,3,0,4,0,341,
Drizzle Season 2022,2022-11-03T04:00:00+00:00,1.2.1,bankara_challenge,yagura,masaba,90,bravo,TRUE,S+ 0,,,,0,,,,,100,,,drivewiper,2,2,0,4,1,275,,wakaba,3,3,0,3,1,470,,dualsweeper,1,0,1,5,0,339,,liter4k,0,0,0,2,0,242,,sharp,6,5,1,1,1,507,,rapid_elite,6,4,2,2,2,336,,splatroller,6,5,1,1,2,384,,screwslosher,4,0,4,1,1,329,
Drizzle Season 2022,2022-11-03T04:00:00+00:00,1.2.1,bankara_open,asari,mategai,50,alpha,TRUE,S+ 4,,,,100,,,,,0,,,jetsweeper,2,0,2,0,0,95,,longblaster,5,4,1,0,1,221,,screwslosher,4,3,1,0,1,288,,bucketslosher,2,2,0,1,1,291,,barrelspinner,1,1,0,3,0,206,,barrelspinner,0,0,0,2,0,166,,barrelspinner,0,0,0,2,0,180,,barrelspinner,0,0,0,2,0,175,
