# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,amabi,94,alpha,TRUE,S+ 12,,,,100,,,,,0,,,96gal,4,3,1,1,0,320,,sshooter,9,8,1,1,2,514,,wakaba,5,3,2,0,2,503,,explosher,2,0,2,2,1,428,,heroshooter_replica,3,2,1,4,1,492,,tristringer,1,0,1,4,1,294,,tristringer,2,2,0,2,1,416,,hydra,0,0,0,4,1,341,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,amabi,121,bravo,TRUE,S+ 12,,,,0,,,,,100,,,96gal,6,6,0,3,1,604,,sshooter,6,4,2,5,1,538,,52gal,2,1,1,3,2,547,,liter4k_scope,2,2,0,2,2,521,,explosher,4,1,3,2,2,717,,sputtery,6,6,0,4,1,439,,sputtery,6,4,2,4,1,392,,screwslosher,2,2,0,3,2,615,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,amabi,87,alpha,TRUE,S+ 12,,,,100,,,,,0,,,96gal,5,5,0,1,0,348,,sharp,5,4,1,1,1,337,,furo,4,3,1,2,2,559,,wakaba,3,1,2,2,1,293,,longblaster,3,3,0,4,1,298,,jetsweeper,1,1,0,1,1,468,,52gal,1,1,0,4,1,305,,52gal,1,1,0,4,1,391,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,chozame,75,alpha,TRUE,S+ 12,,,,100,,,,,0,,,96gal,4,3,1,1,1,327,,barrelspinner,5,3,2,1,1,420,,sharp,3,3,0,2,0,259,,wakaba,2,2,0,1,1,364,,barrelspinner,1,0,1,2,1,379,,sputtery,4,4,0,2,1,374,,dualsweeper,1,0,1,4,0,151,,wakaba,1,1,0,3,1,348,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,amabi,261,bravo,TRUE,S+ 12,,,,0,,,,,100,,,96gal,10,9,1,5,4,1016,,sharp,13,11,2,7,3,1162,,barrelspinner,8,3,5,8,4,1164,,wakaba,5,4,1,9,2,873,,explosher,16,13,3,4,6,1714,,dualsweeper,12,6,6,9,2,916,,splatroller,4,4,0,8,3,875,,squiclean_a,7,6,1,6,2,739,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,bankara_challenge,area,chozame,300,bravo,FALSE,S+ 12,,,,58,,,,,96,,,96gal,3,2,1,8,5,1398,,pablo,9,9,0,6,7,1094,,nzap85,4,3,1,8,7,1482,,52gal,3,2,1,11,4,762,,dualsweeper,15,10,5,4,5,1236,,sharp,14,10,4,5,3,1033,,furo,10,7,3,1,6,1524,,wakaba,11,5,6,6,5,1122,
Drizzle Season 2022,2022-11-02T06:00:00+00:00,1.2.1,regular,nawabari,yagara,180,alpha,,,,3430,51.7,,,,2948,31.9,,,,96gal,9,7,2,2,0,955,,screwslosher,14,7,7,2,4,971,,dualsweeper,8,5,3,1,3,803,,splatcharger,6,6,0,2,2,701,,bold,0,0,0,8,4,982,,jimuwiper,3,3,0,5,3,906,,nova,3,2,1,5,1,621,,nova,2,2,0,7,0,439,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,amabi,180,alpha,,,,3432,50.7,,,,3395,37.7,,,,jetsweeper,4,4,0,1,1,1061,,splatroller,5,5,0,4,2,965,,52gal,4,4,0,5,2,822,,nautilus47,3,1,2,5,1,584,,screwslosher,7,5,2,2,3,898,,lact450,4,2,2,4,2,876,,jimuwiper,5,4,1,3,0,831,,sshooter,4,4,0,5,2,790,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,amabi,180,bravo,,,,3060,39.5,,,,3290,50.5,,,,jetsweeper,2,1,1,3,1,727,,lact450,1,1,0,4,3,972,,hissen,8,7,1,4,1,749,,nautilus47,4,3,1,3,1,612,,splatspinner,5,4,1,1,4,1238,,lact450,4,4,0,3,4,1028,,hotblaster,4,3,1,3,1,517,,squiclean_a,4,3,1,5,1,507,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,amabi,180,alpha,,,,3509,45.9,,,,3214,38.9,,,,jetsweeper,3,1,2,1,1,777,,lact450,8,7,1,1,5,1215,,wakaba,9,5,4,3,3,939,,lact450,5,5,0,4,2,578,,heroshooter_replica,3,3,0,5,1,926,,nautilus47,2,2,0,3,2,819,,maneuver,5,4,1,5,1,747,,variableroller,0,0,0,5,1,722,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,masaba,180,bravo,,,,3299,40.8,,,,3393,51.2,,,,jetsweeper,5,3,2,5,2,664,,furo,3,3,0,5,2,905,,furo,6,5,1,5,2,868,,52gal,4,3,1,5,2,862,,sshooter,7,7,0,3,3,940,,sshooter,4,2,2,2,3,919,,promodeler_mg,10,6,4,6,1,835,,lact450,6,5,1,3,3,699,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,masaba,180,bravo,,,,3103,27.0,,,,3658,63.1,,,,jetsweeper,4,4,0,4,1,724,,furo,2,1,1,5,2,911,,sshooter,6,6,0,6,1,853,,splatscope,1,1,0,4,2,615,,lact450,2,1,1,0,7,1690,,sshooter,9,9,0,5,2,819,,parashelter,5,4,1,3,1,688,,bottlegeyser,8,5,3,4,1,461,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,amabi,180,bravo,,,,3365,38.1,,,,3630,50.4,,,,jetsweeper,1,1,0,3,2,829,,furo,2,2,0,1,4,1132,,pablo,2,2,0,4,3,1005,,splatcharger,3,2,1,6,0,399,,promodeler_mg,6,5,1,3,3,1028,,sshooter,2,1,1,0,3,966,,sshooter,5,4,1,1,2,835,,bold,4,4,0,3,3,801,
Drizzle Season 2022,2022-11-02T10:00:00+00:00,1.2.1,regular,nawabari,amabi,180,bravo,,,,3134,40.5,,,,3294,47.2,,,,jetsweeper,3,3,0,2,1,798,,bold,1,1,0,3,4,1093,,sshooter,3,3,0,3,2,734,,splatroller,4,4,0,7,0,509,,lact450,2,1,1,1,5,1226,,nautilus47,7,6,1,2,2,866,,splatroller,5,5,0,4,1,725,,bottlegeyser,5,3,2,4,1,477,
