# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-07T00:00:00+00:00,1.1.2,bankara_challenge,yagura,gonzui,299,alpha,TRUE,,,,,100,,,,,0,,,sshooter,18,14,4,4,5,1261,,96gal,10,8,2,7,2,1170,,wakaba,8,4,4,9,5,930,,screwslosher,13,11,2,8,5,1237,,screwslosher,9,6,3,8,4,1173,,liter4k,8,7,1,6,3,1107,,hotblaster,6,3,3,9,1,848,,nova,14,12,2,14,1,838,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,mahimahi,180,bravo,TRUE,,,,,0,,,,,100,,,sshooter,7,6,1,5,2,710,,screwslosher,11,5,6,9,2,657,,liter4k,10,9,1,5,2,648,,variableroller,3,3,0,6,2,620,,drivewiper,10,8,2,7,1,573,,sshooter,8,5,3,4,4,973,,splatcharger,6,6,0,6,1,489,,screwslosher,5,4,1,6,2,595,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,mahimahi,263,alpha,TRUE,,,,,100,,,,,0,,,sshooter,22,17,5,4,6,1348,,explosher,9,4,5,8,4,1047,,hotblaster,13,11,2,5,3,783,,sshooter,10,7,3,9,4,944,,heroshooter_replica,11,10,1,10,3,1074,,splatcharger,8,7,1,8,4,756,,wakaba,8,5,3,12,4,999,,heroshooter_replica,5,4,1,9,5,1088,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,amabi,134,alpha,TRUE,,,,,100,,,,,0,,,sshooter,8,5,3,4,1,487,,prime,10,9,1,2,1,469,,heroshooter_replica,6,5,1,2,3,731,,bucketslosher,4,1,3,2,2,730,,longblaster,6,5,1,6,0,437,,sharp,1,1,0,3,3,799,,hokusai,2,2,0,5,1,602,,barrelspinner,2,2,0,6,0,314,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,mahimahi,294,bravo,TRUE,,,,,0,,,,,100,,,sshooter,10,8,2,7,4,1287,,bucketslosher,12,11,1,7,6,1299,,prime,5,5,0,8,2,944,,heroshooter_replica,2,0,2,8,4,868,,sharp,13,8,5,6,5,1595,,96gal,10,7,3,4,6,1401,,longblaster,10,7,3,7,3,837,,hotblaster,8,8,0,7,4,768,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,amabi,83,alpha,TRUE,,,,,100,,,,,0,,,sshooter,7,3,4,0,1,467,,prime,6,5,1,0,1,485,,liter4k_scope,2,1,1,0,1,376,,jimuwiper,5,3,2,2,0,245,,variableroller,2,2,0,3,1,343,,explosher,1,0,1,3,2,476,,pablo,1,0,1,3,3,448,,dualsweeper,0,0,0,3,1,322,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,mahimahi,201,alpha,TRUE,,,,,100,,,,,0,,,sshooter,15,12,3,5,2,928,,nzap85,11,9,2,4,4,903,,prime,8,4,4,6,1,583,,jimuwiper,8,4,4,10,0,372,,heroshooter_replica,14,12,2,8,2,810,,sharp,9,5,4,9,1,682,,hokusai,6,4,2,8,1,634,,liter4k,5,4,1,4,4,619,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,amabi,311,alpha,FALSE,,,,,88,,,,,50,,,hydra,6,3,3,3,5,1319,,96gal,18,14,4,5,4,1716,,dualsweeper,15,11,4,9,4,1151,,52gal,7,6,1,8,4,1207,,spygadget,9,9,0,10,4,1412,,hydra,3,2,1,6,8,1679,,hissen,9,6,3,9,5,876,,bamboo14mk1,8,8,0,9,4,979,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,amabi,330,bravo,FALSE,,,,,84,,,,,85,,,hydra,13,11,2,3,7,1481,,dynamo,14,11,3,6,3,1612,,liter4k,12,7,5,4,5,1062,,sharp,8,5,3,6,5,1364,,liter4k_scope,9,5,4,8,5,1372,,nzap85,4,1,3,5,7,1800,,campingshelter,8,7,1,8,3,1088,,prime,7,6,1,13,3,980,
Drizzle Season 2022,2022-10-07T02:00:00+00:00,1.1.2,bankara_challenge,area,amabi,94,alpha,TRUE,,,,,100,,,,,0,,,sshooter,5,5,0,1,1,393,,bucketslosher,6,5,1,1,1,488,,sshooter,5,3,2,3,1,485,,sshooter,2,2,0,3,0,416,,dualsweeper,6,5,1,4,1,464,,rapid_elite,3,1,2,4,1,199,,lact450,3,2,1,3,3,781,,nautilus47,1,0,1,4,1,423,
