# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,293,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,8,7,1,10,2,863,,prime,12,9,3,7,3,897,,bold,12,11,1,12,2,1137,,liter4k_scope,4,2,2,2,5,980,,nzap85,13,7,6,10,2,1046,,heroshooter_replica,11,8,3,7,4,1131,,squiclean_a,10,8,2,7,3,656,,screwslosher,11,7,4,6,4,1076,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,100,alpha,TRUE,A,,,,100,,,,,0,,,quadhopper_black,4,4,0,1,0,332,,bold,3,3,0,2,0,430,,squiclean_a,1,0,1,0,1,256,,prime,1,1,0,1,0,279,,rapid_elite,2,2,0,0,2,445,,campingshelter,2,1,1,4,0,202,,barrelspinner,1,1,0,2,1,390,,bamboo14mk1,0,0,0,3,1,194,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,242,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,8,5,3,7,2,941,,prime,9,6,3,4,2,837,,squiclean_a,9,7,2,5,1,742,,bold,7,5,2,8,2,983,,sputtery,12,11,1,8,4,979,,furo,10,4,6,4,4,1057,,variableroller,6,4,2,4,2,631,,quadhopper_black,9,5,4,8,2,846,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,142,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,1,1,0,4,1,469,,screwslosher,5,4,1,3,2,645,,nzap85,3,2,1,5,1,411,,sharp,1,0,1,6,2,461,,dualsweeper,12,8,4,2,2,508,,explosher,6,1,5,1,1,488,,hydra,6,4,2,1,2,438,,splatroller,5,5,0,3,1,593,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,305,alpha,FALSE,A,,,,66,,,,,58,,,quadhopper_black,9,7,2,9,3,1174,,hydra,12,9,3,7,5,1264,,nova,11,9,2,9,2,763,,nzap85,8,6,2,11,2,1111,,hydra,12,11,1,7,5,1063,,drivewiper,15,12,3,5,4,1084,,promodeler_mg,10,6,4,10,6,1420,,maneuver,9,7,2,9,3,1083,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,regular,nawabari,amabi,180,alpha,,,,3363,43.6,,,,3414,43.1,,,,jetsweeper,2,2,0,7,0,558,,wakaba,2,2,0,5,3,1206,,sputtery,6,6,0,6,2,864,,liter4k_scope,3,2,1,1,2,735,,variableroller,3,3,0,2,3,912,,wakaba,9,7,2,3,1,900,,52gal,7,5,2,2,3,889,,52gal,7,4,3,5,2,713,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,regular,nawabari,zatou,180,alpha,,,,2960,46.9,,,,2660,37.7,,,,jetsweeper,4,4,0,3,1,726,,wakaba,7,7,0,2,2,1067,,52gal,6,6,0,3,3,980,,prime,1,1,0,3,0,187,,variableroller,6,6,0,4,3,1035,,52gal,3,3,0,4,3,965,,spygadget,1,1,0,5,1,483,,bucketslosher,0,0,0,5,0,177,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,79,alpha,TRUE,A,,,,100,,,,,0,,,quadhopper_black,4,3,1,1,1,357,,pablo,7,6,1,2,1,326,,promodeler_mg,3,2,1,0,1,399,,jimuwiper,2,1,1,1,0,213,,dualsweeper,2,1,1,4,1,372,,liter4k_scope,2,1,1,2,2,293,,promodeler_mg,2,2,0,3,0,299,,campingshelter,1,0,1,3,1,232,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,93,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,0,0,0,5,0,283,,parashelter,1,1,0,2,1,508,,promodeler_mg,1,1,0,3,2,459,,pablo,1,1,0,3,2,425,,sputtery,7,6,1,0,2,463,,screwslosher,6,4,2,1,1,518,,furo,4,3,1,0,1,351,,wakaba,1,0,1,2,1,406,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,92,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,2,1,1,2,1,320,,screwslosher,1,1,0,1,3,639,,splatcharger,1,1,0,0,1,256,,jetsweeper,0,0,0,2,1,287,,dualsweeper,2,2,0,0,2,569,,prime,2,2,0,1,0,246,,hydra,2,1,1,1,1,363,,nzap85,0,0,0,1,1,293,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,regular,nawabari,zatou,180,bravo,,,,2939,30.2,,,,3385,62.6,,,,jetsweeper,7,6,1,7,1,706,,furo,3,2,1,3,2,1043,,sharp,5,3,2,7,0,745,,quadhopper_black,5,4,1,6,0,445,,promodeler_mg,5,4,1,5,2,987,,heroshooter_replica,6,5,1,2,3,929,,hokusai,11,10,1,4,0,783,,dualsweeper,5,4,1,4,1,686,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,95,bravo,TRUE,A,,,,0,,,,,100,,,quadhopper_black,2,2,0,4,1,426,,dualsweeper,1,0,1,4,1,289,,spygadget,1,1,0,4,2,511,,wakaba,1,1,0,5,0,328,,dualsweeper,9,3,6,0,1,444,,variableroller,6,6,0,0,1,443,,bold,7,5,2,2,1,478,,nzap85,5,3,2,2,1,359,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_open,asari,yagara,300,alpha,FALSE,A,,,,20,,,,,0,,,quadhopper_black,12,10,2,7,2,1239,,sshooter,13,13,0,8,3,1230,,pablo,4,0,4,6,5,973,,carbon,8,8,0,7,1,565,,kugelschreiber,14,14,0,7,0,1048,,bold,10,7,3,5,1,1291,,furo,4,3,1,10,0,574,,lact450,4,4,0,9,3,1229,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,115,bravo,TRUE,B,,,,0,,,,,100,,,jetsweeper,1,0,1,4,1,348,,liter4k_scope,3,2,1,0,2,343,,nzap85,3,2,1,5,0,374,,bucketslosher,1,1,0,4,0,331,,kugelschreiber,6,2,4,0,1,299,,promodeler_mg,6,5,1,2,1,407,,nzap85,5,5,0,2,1,465,,furo,3,1,2,1,1,446,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,chozame,88,bravo,TRUE,B,,,,0,,,,,100,,,jetsweeper,1,0,1,2,1,289,,sharp,3,3,0,2,2,584,,bucketslosher,1,0,1,3,1,355,,liter4k_scope,2,2,0,1,1,317,,promodeler_mg,3,3,0,0,1,416,,furo,3,2,1,1,1,428,,heroshooter_replica,0,0,0,2,0,305,,prime,3,3,0,2,1,323,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_open,asari,yagara,309,bravo,FALSE,A,,,,20,,,,,26,,,quadhopper_black,12,6,6,6,3,1050,,sshooter,16,16,0,8,3,1206,,pablo,8,4,4,5,5,1058,,sharp,6,5,1,4,0,807,,nzap85,10,8,2,7,3,1089,,nzap85,9,5,4,10,0,1100,,hokusai,7,5,2,8,3,754,,dualsweeper,6,5,1,6,1,1090,
Drizzle Season 2022,2022-10-13T02:00:00+00:00,1.1.2,bankara_challenge,area,masaba,89,bravo,TRUE,B,,,,0,,,,,100,,,jetsweeper,0,0,0,4,1,291,,quadhopper_black,1,1,0,2,1,350,,pablo,1,1,0,3,1,490,,promodeler_mg,1,1,0,4,0,426,,sharp,7,4,3,1,1,454,,furo,6,6,0,0,1,507,,prime,5,1,4,1,1,266,,52gal,3,2,1,1,1,287,
