# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-29T00:00:00+00:00,1.2.1,bankara_challenge,area,gonzui,178,bravo,TRUE,S+ 0,,,,0,,,,,100,,,sputtery,5,5,0,7,1,679,,pablo,8,5,3,4,6,1070,,dualsweeper,6,5,1,6,3,676,,sharp,4,2,2,4,2,638,,wakaba,9,8,1,2,3,1056,,hydra,8,8,0,1,3,736,,52gal,4,3,1,7,0,481,,sshooter,3,2,1,7,1,531,
Drizzle Season 2022,2022-10-29T00:00:00+00:00,1.2.1,bankara_challenge,area,gonzui,84,bravo,TRUE,S+ 0,,,,0,,,,,100,,,sputtery,3,3,0,4,0,271,,sharp,1,1,0,3,1,383,,wakaba,1,0,1,4,0,245,,drivewiper,1,1,0,3,2,339,,sharp,7,2,5,1,1,314,,sharp,7,5,2,3,0,373,,furo,6,3,3,1,1,415,,hissen,4,4,0,0,1,323,
Drizzle Season 2022,2022-10-29T00:00:00+00:00,1.2.1,bankara_challenge,area,chozame,76,alpha,TRUE,S+ 0,,,,100,,,,,0,,,sputtery,4,4,0,1,0,258,,wakaba,4,4,0,3,0,285,,prime,3,3,0,0,1,296,,liter4k,4,1,3,0,1,252,,sshooter,3,3,0,4,1,289,,splatcharger,0,0,0,2,1,182,,wakaba,1,1,0,3,1,382,,wakaba,0,0,0,3,1,309,
Drizzle Season 2022,2022-10-29T00:00:00+00:00,1.2.1,bankara_challenge,area,gonzui,317,bravo,FALSE,S+ 0,,,,84,,,,,97,,,sputtery,12,10,2,11,2,1013,,wakaba,19,15,4,9,4,1416,,explosher,5,0,5,5,6,1825,,heroshooter_replica,9,9,0,11,2,795,,nzap85,15,11,4,12,2,1265,,maneuver,13,12,1,9,3,1293,,sshooter,12,11,1,7,6,1536,,liter4k_scope,6,2,4,6,3,963,
Drizzle Season 2022,2022-10-29T00:00:00+00:00,1.2.1,bankara_challenge,area,gonzui,190,bravo,TRUE,S+ 0,,,,0,,,,,100,,,sputtery,7,7,0,5,1,707,,liter4k,5,2,3,5,3,544,,sharp,3,2,1,5,2,750,,bold,5,4,1,6,2,710,,52gal,10,9,1,4,3,629,,tristringer,9,4,5,1,3,656,,kelvin525,4,3,1,6,3,842,,wakaba,5,5,0,4,3,781,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yunohana,99,alpha,TRUE,S+ 27,,,,100,,,,,0,,,splatscope,1,0,1,2,0,249,,quadhopper_black,4,4,0,3,1,424,,variableroller,2,2,0,1,2,607,,sshooter,3,3,0,1,1,459,,liter4k_scope,5,2,3,1,3,514,,bold,3,3,0,3,3,424,,tristringer,0,0,0,4,1,327,,tristringer,2,2,0,1,2,438,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yagara,276,bravo,TRUE,S+ 27,,,,0,,,,,100,,,splatscope,6,6,0,5,4,809,,sshooter,7,6,1,6,5,1287,,quadhopper_black,7,4,3,11,3,1136,,variableroller,5,4,1,9,5,1367,,drivewiper,15,11,4,5,5,1213,,screwslosher,9,7,2,4,7,1715,,bamboo14mk1,9,7,2,5,5,1061,,liter4k,8,6,2,6,3,731,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yagara,178,alpha,TRUE,S+ 27,,,,100,,,,,0,,,splatscope,6,5,1,1,3,683,,variableroller,9,6,3,3,3,820,,sshooter,5,4,1,5,2,826,,quadhopper_black,4,4,0,5,3,797,,screwslosher,7,6,1,3,5,1209,,liter4k,5,4,1,4,3,532,,bamboo14mk1,4,4,0,7,2,663,,drivewiper,2,0,2,5,2,625,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yagara,83,bravo,TRUE,S+ 27,,,,0,,,,,100,,,splatscope,1,1,0,3,1,274,,variableroller,0,0,0,2,2,556,,quadhopper_black,1,1,0,3,0,332,,sshooter,1,0,1,3,1,338,,bold,4,3,1,0,2,425,,hotblaster,4,3,1,1,1,305,,screwslosher,3,2,1,1,0,440,,liter4k_scope,3,3,0,0,1,352,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yunohana,120,bravo,TRUE,S+ 27,,,,0,,,,,100,,,splatscope,1,1,0,2,2,402,,variableroller,3,3,0,4,3,683,,quadhopper_black,2,2,0,6,1,475,,sshooter,0,0,0,4,3,521,,l3reelgun,8,7,1,1,2,755,,drivewiper,3,2,1,1,2,505,,hydra,1,1,0,1,2,503,,quadhopper_black,6,6,0,3,1,585,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yagara,75,alpha,TRUE,S+ 27,,,,100,,,,,0,,,lact450,5,2,3,0,3,665,,sshooter,5,4,1,0,1,448,,splatroller,5,4,1,1,1,330,,quadhopper_black,4,2,2,2,0,233,,hissen,3,3,0,4,0,192,,dynamo,0,0,0,4,2,518,,dualsweeper,0,0,0,2,1,366,,splatscope,0,0,0,2,1,221,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yunohana,85,alpha,TRUE,S+ 27,,,,100,,,,,0,,,lact450,1,1,0,0,3,688,,splatroller,5,4,1,1,1,320,,sshooter,4,4,0,1,1,408,,quadhopper_black,3,2,1,1,1,435,,longblaster,3,2,1,2,1,371,,kugelschreiber,1,0,1,2,1,325,,nautilus47,2,1,1,3,1,288,,wakaba,0,0,0,4,1,344,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yunohana,203,alpha,TRUE,S+ 27,,,,100,,,,,0,,,lact450,8,4,4,2,6,1350,,splatroller,8,7,1,4,3,771,,screwslosher,5,2,3,2,3,962,,dualsweeper,5,4,1,5,3,749,,dualsweeper,7,5,2,3,3,1255,,explosher,5,4,1,4,3,1124,,drivewiper,5,1,4,6,3,553,,hydra,4,3,1,4,3,607,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,gonzui,180,alpha,,,,3069,56.3,,,,2740,35.4,,,,liter4k,5,4,1,2,2,550,,pablo,7,6,1,1,4,1112,,drivewiper,9,8,1,1,2,738,,furo,2,2,0,1,2,669,,tristringer,3,2,1,4,3,955,,nzap85,2,2,0,4,3,951,,splatroller,0,0,0,6,1,422,,hokusai,1,1,0,6,0,412,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,chozame,180,alpha,,,,2869,49.1,,,,2396,29.6,,,,liter4k,2,1,1,0,1,391,,screwslosher,11,8,3,2,2,1095,,pablo,7,7,0,2,3,844,,rapid_elite,7,6,1,0,0,539,,furo,0,0,0,3,2,915,,pablo,3,3,0,8,1,690,,tristringer,2,1,1,6,1,569,,splatcharger,0,0,0,5,0,222,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,gonzui,180,alpha,,,,3326,52.3,,,,3206,38.1,,,,liter4k,5,3,2,0,2,596,,furo,3,3,0,1,3,1031,,promodeler_mg,0,0,0,4,3,970,,dualsweeper,4,4,0,2,1,729,,furo,4,1,3,0,3,1100,,screwslosher,4,4,0,4,2,761,,squiclean_a,2,2,0,4,1,675,,bucketslosher,0,0,0,2,2,670,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yunohana,231,bravo,TRUE,S+ 27,,,,0,,,,,100,,,lact450,2,0,2,4,7,1537,,dynamo,7,7,0,8,2,952,,jimuwiper,6,4,2,8,2,769,,screwslosher,5,5,0,5,4,1164,,screwslosher,14,8,6,4,4,1285,,liter4k,8,4,4,2,4,804,,heroshooter_replica,9,7,2,5,2,971,,rapid,8,6,2,5,3,1024,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,chozame,180,bravo,,,,2587,31.2,,,,3221,58.1,,,,liter4k,2,2,0,3,0,477,,soytuber,1,1,0,4,2,759,,quadhopper_black,4,3,1,6,1,725,,splatscope,3,2,1,2,1,626,,spygadget,6,4,2,1,3,1194,,liter4k,5,3,2,1,1,801,,variableroller,8,8,0,2,1,669,,furo,2,0,2,5,1,557,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,bankara_open,area,yagara,305,bravo,FALSE,S+ 27,,,,35,,,,,97,,,explosher,4,2,2,7,7,1906,,dynamo,13,11,2,10,7,1784,,screwslosher,4,3,1,7,4,1510,,96gal,4,3,1,13,3,1136,,quadhopper_black,18,13,5,11,3,1188,,hydra,15,11,4,2,7,1534,,rapid,11,4,7,2,8,1910,,kugelschreiber,13,9,4,4,7,1620,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,gonzui,180,alpha,,,,3002,57.0,,,,2323,23.7,,,,liter4k,3,2,1,1,2,529,,variableroller,11,11,0,2,3,904,,maneuver,5,3,2,1,2,865,,variableroller,9,7,2,3,2,704,,lact450,2,1,1,7,3,909,,spygadget,3,3,0,6,1,578,,splatcharger,3,3,0,5,1,483,,squiclean_a,0,0,0,6,0,353,
Drizzle Season 2022,2022-10-29T04:00:00+00:00,1.2.1,regular,nawabari,gonzui,180,alpha,,,,3586,50.0,,,,3632,38.2,,,,variableroller,4,3,1,5,0,439,,sharp,3,2,1,3,3,1171,,dualsweeper,6,4,2,2,4,1020,,hissen,8,7,1,2,1,956,,lact450,2,1,1,4,4,1266,,screwslosher,2,2,0,2,4,1019,,sshooter,4,4,0,7,1,707,,drivewiper,5,5,0,3,1,640,
