# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,x-power,our-inked,our-ink-percent,our-count,our-color,our-theme,their-inked,their-ink-percent,their-count,their-color,their-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_open,yagura,mahimahi,62,alpha,TRUE,S+ 1,,,,100,,,,,0,,,quadhopper_black,4,3,1,1,1,204,,squiclean_a,7,6,1,2,0,170,,sharp,5,1,4,1,1,226,,nova,4,3,1,2,1,249,,splatroller,2,2,0,4,0,98,,kelvin525,2,2,0,4,0,213,,splatcharger,1,1,0,2,0,189,,squiclean_a,1,1,0,3,0,194,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yagara,300,bravo,FALSE,,,,,38,,,,,90,,,bucketslosher,8,7,1,9,3,1328,,52gal,9,9,0,12,1,1023,,hydra,8,6,2,7,4,904,,splatscope,7,6,1,5,3,1219,,explosher,11,5,6,6,4,1360,,52gal,20,19,1,7,5,1143,,kelvin525,2,2,0,8,2,930,,splatscope,8,7,1,7,2,1051,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_open,yagura,mahimahi,300,alpha,FALSE,S+ 1,,,,83,,,,,80,,,quadhopper_black,10,8,2,15,1,711,,nova,17,12,5,10,4,849,,wakaba,11,7,4,8,3,1490,,squiclean_a,12,9,3,6,3,995,,splatcharger,16,15,1,8,4,815,,wakaba,10,4,6,10,5,1207,,sharp,8,7,1,11,2,835,,sshooter,14,11,3,8,4,1123,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,gonzui,233,alpha,TRUE,,,,,100,,,,,0,,,bucketslosher,9,8,1,4,3,1103,,sshooter,14,14,0,8,3,1167,,sharp,8,4,4,5,3,730,,hotblaster,4,2,2,4,2,654,,bottlegeyser,12,11,1,4,3,938,,nzap85,3,1,2,9,2,929,,splatroller,8,6,2,10,1,458,,soytuber,4,3,1,5,2,690,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,regular,nawabari,masaba,180,bravo,,,,3657,32.5,,,,4173,63.1,,,,quadhopper_black,2,1,1,5,2,989,,screwslosher,5,5,0,3,4,1087,,lact450,0,0,0,5,2,858,,sshooter,4,3,1,5,2,723,,wakaba,7,5,2,2,2,1312,,furo,1,0,1,2,3,1279,,splatroller,12,12,0,3,3,802,,screwslosher,3,1,2,3,2,780,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,gonzui,273,alpha,TRUE,,,,,100,,,,,0,,,bucketslosher,19,14,5,4,4,1362,,sharp,16,10,6,5,5,1475,,liter4k_scope,11,9,2,4,2,862,,hydra,8,5,3,6,2,816,,hydra,8,7,1,5,5,1010,,variableroller,7,6,1,9,1,1030,,bold,1,1,0,14,2,785,,52gal,6,5,1,10,3,857,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,regular,nawabari,zatou,180,alpha,,,,3355,66.7,,,,2771,26.2,,,,quadhopper_black,8,6,2,3,2,862,,lact450,4,3,1,0,4,1065,,52gal,9,6,3,0,2,932,,liter4k,6,5,1,3,1,496,,furo,2,2,0,6,2,922,,bottlegeyser,2,2,0,2,2,823,,variableroller,3,2,1,6,1,772,,wakaba,0,0,0,6,0,254,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yagara,160,alpha,TRUE,,,,,100,,,,,0,,,bucketslosher,7,7,0,3,3,920,,96gal,4,1,3,2,1,610,,sputtery,9,5,4,4,1,570,,screwslosher,5,4,1,1,2,572,,screwslosher,4,3,1,3,3,728,,hydra,4,0,4,4,1,569,,sshooter,4,4,0,6,2,701,,liter4k,3,3,0,5,0,354,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yagara,60,bravo,TRUE,,,,,0,,,,,100,,,hydra,2,2,0,2,0,262,,explosher,2,1,1,2,0,256,,bold,1,1,0,3,0,209,,sputtery,0,0,0,3,0,163,,tristringer,6,3,3,0,1,398,,nzap85,2,2,0,1,0,389,,52gal,3,3,0,2,0,206,,parashelter,3,2,1,1,0,231,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,gonzui,300,bravo,FALSE,,,,,58,,,,,93,,,bucketslosher,18,12,6,7,5,1571,,screwslosher,5,4,1,9,2,1167,,heroshooter_replica,12,12,0,9,5,1324,,sputtery,6,5,1,9,3,969,,wakaba,15,14,1,7,5,1568,,hydra,9,5,4,8,3,972,,hokusai,13,9,4,8,3,1510,,sshooter,6,6,0,10,2,1047,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,gonzui,300,bravo,FALSE,,,,,36,,,,,91,,,hydra,7,7,0,4,6,1126,,lact450,9,5,4,6,7,1746,,hotblaster,8,7,1,9,0,857,,variableroller,8,6,2,8,4,1089,,sharp,10,8,2,4,5,1478,,splatroller,10,7,3,9,2,953,,splatscope,10,8,2,5,1,1101,,96gal,5,3,2,7,4,1214,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yagara,54,alpha,TRUE,,,,,100,,,,,0,,,bucketslosher,4,3,1,0,1,292,,heroshooter_replica,4,4,0,0,1,377,,nzap85,3,0,3,0,1,317,,quadhopper_black,3,2,1,0,1,338,,furo,0,0,0,2,0,139,,wakaba,0,0,0,2,1,308,,maneuver,0,0,0,3,0,222,,longblaster,0,0,0,2,0,196,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,gonzui,300,alpha,FALSE,,,,,86,,,,,71,,,bucketslosher,18,14,4,9,4,1209,,nzap85,15,8,7,7,3,1194,,heroshooter_replica,9,7,2,10,1,1027,,quadhopper_black,9,6,3,6,4,1207,,sharp,12,11,1,9,2,1354,,drivewiper,10,6,4,10,2,1070,,splatspinner,11,7,4,13,3,1032,,liter4k,9,8,1,4,4,990,
Drizzle Season 2022,2022-10-08T02:00:00+00:00,1.1.2,bankara_challenge,hoko,yagara,314,alpha,FALSE,,,,,85,,,,,84,,,bucketslosher,19,14,5,5,6,1603,,drivewiper,11,5,6,8,2,1067,,heroshooter_replica,13,12,1,9,3,1333,,liter4k,9,6,3,7,1,877,,hissen,15,11,4,10,6,1244,,liter4k,9,8,1,7,3,1013,,sshooter,8,6,2,10,6,1473,,dualsweeper,6,4,2,10,3,1116,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,yunohana,300,alpha,FALSE,,,,,86,,,,,20,,,bucketslosher,13,6,7,5,4,1187,,52gal,18,12,6,7,4,1054,,hotblaster,13,7,6,3,3,849,,splatcharger,8,7,1,7,2,802,,liter4k,10,9,1,4,2,1123,,bold,6,6,0,7,3,972,,jimuwiper,3,1,2,9,2,884,,variableroller,5,5,0,12,1,889,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,zatou,258,alpha,TRUE,,,,,100,,,,,0,,,bucketslosher,17,14,3,3,5,1459,,hokusai,8,5,3,8,2,477,,hotblaster,9,7,2,6,1,654,,pablo,6,4,2,6,3,1071,,bottlegeyser,13,11,2,8,2,792,,wakaba,11,8,3,6,4,1266,,heroshooter_replica,4,2,2,8,1,835,,rapid,2,2,0,8,1,577,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_challenge,area,mategai,345,bravo,FALSE,S+ 1,,,,73,,,,,74,,,quadhopper_black,10,9,1,17,3,1372,,52gal,20,16,4,4,6,1444,,nautilus47,12,5,7,9,5,1480,,liter4k,11,9,2,6,4,1122,,52gal,13,12,1,9,4,1011,,variableroller,11,10,1,8,9,1999,,sharp,13,10,3,12,3,1375,,screwslosher,7,4,3,10,4,1380,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,yunohana,320,alpha,FALSE,,,,,80,,,,,0,,,clashblaster,18,17,1,5,6,1167,,barrelspinner,13,9,4,5,5,1661,,lact450,12,8,4,6,6,1674,,sputtery,2,1,1,6,1,611,,liter4k_scope,10,8,2,7,5,1201,,longblaster,10,8,2,11,1,677,,explosher,9,5,4,6,6,2094,,sshooter,3,2,1,11,3,1146,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_challenge,area,mategai,181,bravo,TRUE,S+ 1,,,,0,,,,,100,,,quadhopper_black,6,6,0,8,2,778,,screwslosher,9,8,1,9,1,624,,liter4k,6,5,1,6,1,493,,wakaba,3,3,0,5,3,949,,longblaster,14,14,0,5,2,836,,heroshooter_replica,6,3,3,6,2,842,,sputtery,10,8,2,6,2,649,,sputtery,5,3,2,5,1,482,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,zatou,154,alpha,TRUE,,,,,100,,,,,0,,,bold,8,4,4,4,1,539,,screwslosher,17,11,6,2,1,764,,rapid,11,5,6,1,1,503,,52gal,13,10,3,4,1,598,,pablo,5,4,1,6,1,642,,heroshooter_replica,5,5,0,7,1,642,,dualsweeper,1,0,1,8,1,486,,dynamo,3,2,1,9,0,459,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,yunohana,307,alpha,FALSE,,,,,35,,,,,33,,,sputtery,17,12,5,8,4,1070,,nova,13,8,5,8,0,815,,prime,7,6,1,2,3,948,,sputtery,12,10,2,8,1,861,,sshooter,12,11,1,9,3,1065,,sharp,10,7,3,8,2,1081,,campingshelter,8,6,2,8,1,846,,drivewiper,3,2,1,12,1,809,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,zatou,302,bravo,FALSE,S+ 1,,,,41,,,,,80,,,quadhopper_black,6,4,2,12,2,1047,,kelvin525,7,6,1,10,1,865,,sharp,5,2,3,6,3,1354,,splatroller,6,5,1,8,1,776,,barrelspinner,22,14,8,3,5,1545,,52gal,4,4,0,4,5,1198,,sshooter,20,16,4,6,3,1156,,tristringer,5,2,3,4,3,601,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,yunohana,300,alpha,FALSE,,,,,58,,,,,20,,,sputtery,12,9,3,9,5,1250,,prime,9,7,2,5,3,1114,,variableroller,9,9,0,6,3,756,,52gal,9,7,2,7,4,1108,,tristringer,12,7,5,6,3,974,,screwslosher,12,10,2,8,2,1209,,splatroller,6,5,1,9,1,657,,wakaba,9,5,4,9,4,1168,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,regular,nawabari,namero,180,bravo,,,,2733,44.3,,,,3024,49.3,,,,quadhopper_black,9,8,1,6,2,868,,heroshooter_replica,3,3,0,7,2,733,,soytuber,4,3,1,5,2,676,,longblaster,4,3,1,8,0,456,,lact450,3,1,2,3,6,1328,,sshooter,9,9,0,7,0,654,,splatcharger,11,11,0,2,2,589,,drivewiper,8,5,3,5,2,453,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,bankara_open,asari,zatou,305,alpha,FALSE,,,,,96,,,,,38,,,sputtery,20,11,9,5,5,1138,,prime,17,11,6,6,2,1051,,96gal,8,6,2,6,1,1275,,52gal,5,5,0,7,4,1041,,variableroller,10,7,3,7,8,1916,,quadhopper_black,10,8,2,7,3,930,,jimuwiper,9,5,4,9,2,950,,longblaster,6,4,2,10,2,825,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,regular,nawabari,gonzui,180,bravo,,,,2567,31.5,,,,3225,58.7,,,,quadhopper_black,4,2,2,6,1,840,,dualsweeper,2,2,0,5,1,713,,sputtery,6,6,0,9,0,565,,rapid_elite,5,4,1,5,1,449,,lact450,4,0,4,3,4,1118,,jimuwiper,6,4,2,3,2,758,,splatscope,12,10,2,5,0,680,,sharp,15,11,4,3,1,669,
Drizzle Season 2022,2022-10-08T04:00:00+00:00,1.1.2,regular,nawabari,gonzui,180,alpha,,,,3521,55.6,,,,3219,33.9,,,,quadhopper_black,3,2,1,2,2,918,,sharp,3,3,0,6,3,1189,,jimuwiper,4,3,1,3,2,850,,jimuwiper,9,8,1,6,1,564,,dynamo,7,5,2,4,3,955,,hydra,9,7,2,3,2,881,,dynamo,3,3,0,5,2,701,,spygadget,4,2,2,4,1,682,
